Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:11:10,2017-11-16 12:11:27,16.869s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Cancelmeeting,Chrome 62.0.3202.89,,2017-11-16 12:11:27,2017-11-16 12:11:47,20.357s,PASSED
com.helper.commonfunct.utilities.WOstatus,Chrome 62.0.3202.89,,2017-11-16 12:11:47,2017-11-16 12:11:47,0.147s,PASSED
Statement - Meeting = false,Chrome 62.0.3202.89,,2017-11-16 12:11:47,2017-11-16 12:11:47,0.000s,PASSED
callTestCase,Chrome 62.0.3202.89,,2017-11-16 12:11:47,2017-11-16 12:12:50,1m - 2.645s,PASSED
,,,,,,
Test Cases/BEP/TC_Withdraw,Chrome 62.0.3202.89,,2017-11-16 12:12:50,2017-11-16 12:17:29,4m - 39.119s,PASSED
callTestCase,Chrome 62.0.3202.89,,2017-11-16 12:12:50,2017-11-16 12:16:30,3m - 39.776s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.89,,2017-11-16 12:16:30,2017-11-16 12:16:37,7.324s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:16:37,2017-11-16 12:16:54,16.751s,PASSED
com.helper.commonfunct.BEP_CommonMethod.withdraw,Chrome 62.0.3202.89,,2017-11-16 12:16:54,2017-11-16 12:17:26,31.923s,PASSED
delay,Chrome 62.0.3202.89,,2017-11-16 12:17:26,2017-11-16 12:17:29,3.001s,PASSED
,,,,,,
Test Cases/BEP/TC_All_Recall,Chrome 62.0.3202.89,,2017-11-16 12:17:29,2017-11-16 12:28:17,10m - 48.090s,PASSED
callTestCase,Chrome 62.0.3202.89,,2017-11-16 12:17:30,2017-11-16 12:21:09,3m - 39.849s,PASSED
Statement - RDRecall = true,Chrome 62.0.3202.89,,2017-11-16 12:21:09,2017-11-16 12:21:09,0.000s,PASSED
Statement - RLRecall = true,Chrome 62.0.3202.89,,2017-11-16 12:21:09,2017-11-16 12:21:09,0.001s,PASSED
com.helper.commonfunct.utilities.setprop,Chrome 62.0.3202.89,,2017-11-16 12:21:09,2017-11-16 12:21:09,0.000s,PASSED
"Statement - While (WOSTATUS.contains(""Pending""))",Chrome 62.0.3202.89,,2017-11-16 12:21:09,2017-11-16 12:21:09,0.000s,NOT_RUN
callTestCase,Chrome 62.0.3202.89,,2017-11-16 12:21:09,2017-11-16 12:28:17,7m - 7.836s,PASSED
